"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","instFmsy","instFmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval","TB_by_TBmsy","SSB_by_SSBmsy","InstF_by_InstFmsy","ER_by_ERmsy","OFL_instF","OFL_instF_2","OFL_ER","Bmsy","Bmsy_type","Fmsy","Fmsy_type","B_by_Bmsy","B_by_Bmsy_type","F_by_Fmsy","F_by_Fmsy_type","OFL_ty","OFL_ty_type"
"Europe (EU)","WGDEEP-CUSKVa-XIV-1980-2015-ICESIMP2016","CUSKVa-XIV","ICES","WGDEEP","1980-2015",1980,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/usk-icel.pdf","Analytical length-based assessment (Gadget model) ","Unknown","Analytical length-based assessment (Gadget model) ","multinational","ICES 5a-14","multinational-ICES-Va-XIV","Tusk ICES 5a-14","Actinopterygii","Gadiformes","Lotidae","Brosme","Brosme brosme","Brosme brosme","Cusk",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1980,2015,1980,2014,1980,2014,2014,4,2013,2012,"WGDEEP-CUSKVa-XIV-1980-2015-ICESIMP2016_2013","WGDEEP-CUSKVa-XIV-1980-2015-ICESIMP2016_2012",24600,27600,"TBbest-MT","MT",24600,27600,24600,27600,NA,NA,5550,5430,NA,NA,0.254471544715447,0.281159420289855,"ERbest-ratio","ratio",0.254471544715447,0.281159420289855,NA,NA,0.29,0.33,NA,NA,NA,NA,0.2,NA,0.2,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"N",1,NA,NA,1.45,NA,4151.2417102398,4459.22347428165,NA,NA,"SSBmsy",0.2,"instFmsy",NA,NA,1.45,"InstF_by_InstFmsy",4151.2417102398,"OFL_instF"
"Europe (EU)","WGDEEP-CUSKVa-XIV-1977-2014-ICESIMP2016","CUSKVa-XIV","ICES","WGDEEP","1977-2014",1977,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/usk-icel.pdf","Analytical length-based assessment (Gadget model) ","Unknown","Analytical length-based assessment (Gadget model) ","multinational","ICES 5a-14","multinational-ICES-Va-XIV","Tusk ICES 5a-14","Actinopterygii","Gadiformes","Lotidae","Brosme","Brosme brosme","Brosme brosme","Cusk",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1980,2014,1980,2013,1980,2013,2013,5,2013,2012,"WGDEEP-CUSKVa-XIV-1977-2014-ICESIMP2016_2013","WGDEEP-CUSKVa-XIV-1977-2014-ICESIMP2016_2012",25500,28500,"TBbest-MT","MT",25500,28500,25500,28500,NA,NA,5880,5660,NA,NA,0.245490196078431,0.272280701754386,"ERbest-ratio","ratio",0.245490196078431,0.272280701754386,NA,NA,0.26,0.31,NA,NA,NA,NA,0.2,NA,0.2,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"N",2,NA,NA,1.3,NA,4303.11640695589,4622.36579651146,NA,NA,"SSBmsy",0.2,"instFmsy",NA,NA,1.3,"InstF_by_InstFmsy",4303.11640695589,"OFL_instF"
"Europe (EU)","WGDEEP-CUSKVa-XIV-1981-2016-ICESIMP2016","CUSKVa-XIV","ICES","WGDEEP","1981-2016",1981,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/usk-icel.pdf","Analytical length-based assessment (Gadget model) ","Unknown","Analytical length-based assessment (Gadget model) ","multinational","ICES 5a-14","multinational-ICES-Va-XIV","Tusk ICES 5a-14","Actinopterygii","Gadiformes","Lotidae","Brosme","Brosme brosme","Brosme brosme","Cusk",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1981,2016,1981,2015,1981,2015,2015,3,2013,2012,"WGDEEP-CUSKVa-XIV-1981-2016-ICESIMP2016_2013","WGDEEP-CUSKVa-XIV-1981-2016-ICESIMP2016_2012",26500,29100,"TBbest-MT","MT",26500,29100,26500,29100,NA,NA,5570,5300,NA,NA,0.23622641509434,0.266666666666667,"ERbest-ratio","ratio",0.23622641509434,0.266666666666667,NA,NA,0.27,0.32,NA,NA,NA,NA,0.2,NA,0.2,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"N",2,NA,NA,1.35,NA,4471.86606997377,4803.63504343348,NA,NA,"SSBmsy",0.2,"instFmsy",NA,NA,1.35,"InstF_by_InstFmsy",4471.86606997377,"OFL_instF"
"Europe (EU)","WGDEEP-CUSKVa-XIV-1977-2014-ICESIMP2016","CUSKVa-XIV","ICES","WGDEEP","1977-2014",1977,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/usk-icel.pdf","Analytical length-based assessment (Gadget model) ","Unknown","Analytical length-based assessment (Gadget model) ","multinational","ICES 5a-14","multinational-ICES-Va-XIV","Tusk ICES 5a-14","Actinopterygii","Gadiformes","Lotidae","Brosme","Brosme brosme","Brosme brosme","Cusk",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1980,2014,1980,2013,1980,2013,2013,5,2013,2012,"WGDEEP-CUSKVa-XIV-1977-2014-ICESIMP2016_2013","WGDEEP-CUSKVa-XIV-1977-2014-ICESIMP2016_2012",25500,28500,"TBbest-MT","MT",25500,28500,25500,28500,NA,NA,5880,5660,NA,NA,0.245490196078431,0.272280701754386,"ERbest-ratio","ratio",0.245490196078431,0.272280701754386,NA,NA,0.26,0.31,NA,NA,NA,NA,0.2,NA,0.2,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"N",3,NA,NA,1.3,NA,4303.11640695589,4622.36579651146,NA,NA,"SSBmsy",0.2,"instFmsy",NA,NA,1.3,"InstF_by_InstFmsy",4303.11640695589,"OFL_instF"
"Europe (EU)","WGDEEP-CUSKVa-XIV-1979-2017-ICESIMP2018","CUSKVa-XIV","ICES","WGDEEP","1979-2017",1979,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/usk.27.5a14.pdf","Analytical length-based assessment (Gadget model) ","Unknown","Analytical length-based assessment (Gadget model) ","multinational","ICES 5a-14","multinational-ICES-Va-XIV","Tusk ICES 5a-14","Actinopterygii","Gadiformes","Lotidae","Brosme","Brosme brosme","Brosme brosme","Cusk",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2018",0.15,NA,NA,NA,NA,1982,2017,1982,2016,1982,2016,2016,2,2013,2012,"WGDEEP-CUSKVa-XIV-1979-2017-ICESIMP2018_2013","WGDEEP-CUSKVa-XIV-1979-2017-ICESIMP2018_2012",33800,33000,"TBbest-MT","MT",33800,33000,33800,33000,NA,NA,9960,9240,NA,NA,0.184,0.236,"ERbest-ratio","ratio",0.184,0.236,0.184,0.236,NA,NA,NA,NA,0.13,"ERmgt-ratio",0.226,NA,NA,NA,NA,NA,NA,NA,6240,NA,6240,"SSBtarget-MT",NA,3,"N",3,NA,1.59615384615385,NA,NA,6366.97366584168,6837.12816370021,NA,6240,"SSBmsy",0.226,"instFmsy",1.59615384615385,"SSB_by_SSBmsy",NA,NA,6366.97366584168,"OFL_instF"
"Europe (EU)","WGDEEP-CUSKVa-XIV-1977-2014-ICESIMP2016","CUSKVa-XIV","ICES","WGDEEP","1977-2014",1977,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/usk-icel.pdf","Analytical length-based assessment (Gadget model) ","Unknown","Analytical length-based assessment (Gadget model) ","multinational","ICES 5a-14","multinational-ICES-Va-XIV","Tusk ICES 5a-14","Actinopterygii","Gadiformes","Lotidae","Brosme","Brosme brosme","Brosme brosme","Cusk",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1980,2014,1980,2013,1980,2013,2013,5,2013,2012,"WGDEEP-CUSKVa-XIV-1977-2014-ICESIMP2016_2013","WGDEEP-CUSKVa-XIV-1977-2014-ICESIMP2016_2012",25500,28500,"TBbest-MT","MT",25500,28500,25500,28500,NA,NA,5880,5660,NA,NA,0.245490196078431,0.272280701754386,"ERbest-ratio","ratio",0.245490196078431,0.272280701754386,NA,NA,0.26,0.31,NA,NA,NA,NA,0.2,NA,0.2,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"N",4,NA,NA,1.3,NA,4303.11640695589,4622.36579651146,NA,NA,"SSBmsy",0.2,"instFmsy",NA,NA,1.3,"InstF_by_InstFmsy",4303.11640695589,"OFL_instF"
"Europe (EU)","WGDEEP-CUSKVa-XIV-1979-2018-ICESIMP2018","CUSKVa-XIV","ICES","WGDEEP","1979-2018",1979,2018,"","Analytical length-based assessment (Gadget model) ","Unknown","Analytical length-based assessment (Gadget model) ","multinational","ICES 5a-14","multinational-ICES-Va-XIV","Tusk ICES 5a-14","Actinopterygii","Gadiformes","Lotidae","Brosme","Brosme brosme","Brosme brosme","Cusk",999,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2018",0.15,NA,NA,NA,NA,1982,2018,1982,2017,1982,2017,2017,1,2013,2012,"WGDEEP-CUSKVa-XIV-1979-2018-ICESIMP2018_2013","WGDEEP-CUSKVa-XIV-1979-2018-ICESIMP2018_2012",36600,38500,"TBbest-MT","MT",36600,38500,36600,38500,NA,NA,9540,9040,NA,NA,0.17103825136612,0.204415584415584,"ERbest-ratio","ratio",0.17103825136612,0.204415584415584,NA,NA,0.201,0.252,NA,NA,NA,NA,0.226,NA,NA,NA,NA,NA,NA,NA,6240,NA,6240,"SSBpa-MT",NA,4,"N",4,NA,1.52884615384615,0.889380530973451,NA,6894.41527129602,7403.51747903632,NA,6240,"SSBmsy",0.226,"instFmsy",1.52884615384615,"SSB_by_SSBmsy",0.889380530973451,"InstF_by_InstFmsy",6894.41527129602,"OFL_instF"
"Europe (EU)","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016","HMACKIIa-IVa-Vb-VIa-VII-VIII","ICES","WGWIDE","1982-2013",1982,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/hom-west.pdf","Age-based analytical (Linked Separable Adapt VPA)","Unknown","Age-based analytical (Linked Separable Adapt VPA)","multinational","ICES 2a-4a-5b-6a-7-8","multinational-ICES-IIa-IVa-Vb-VIa-VII-VIII","Horse mackerel ICES 2a-4a-5b-6a-7-8","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Netherlands",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1982,2013,1982,2012,1982,2012,2012,5,2012,2011,"WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016_2012","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016_2011",1270000,1550000,"TBbest-MT","MT",1270000,1550000,1270000,1550000,NA,NA,1060000,1260000,NA,NA,0.136220472440945,0.129032258064516,"ERbest-ratio","ratio",0.136220472440945,0.129032258064516,NA,NA,0.193,0.144,NA,NA,NA,NA,0.13,NA,0.13,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"N",1,NA,NA,1.48461538461538,NA,144000.372448785,154818.802730887,NA,NA,"SSBmsy",0.13,"instFmsy",NA,NA,1.48461538461538,"InstF_by_InstFmsy",144000.372448785,"OFL_instF"
"Europe (EU)","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2014-ICESIMP2016","HMACKIIa-IVa-Vb-VIa-VII-VIII","ICES","WGWIDE","1982-2014",1982,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/hom-west.pdf","Age-based analytical (Linked Separable Adapt VPA)","Unknown","Age-based analytical (Linked Separable Adapt VPA)","multinational","ICES 2a-4a-5b-6a-7-8","multinational-ICES-IIa-IVa-Vb-VIa-VII-VIII","Horse mackerel ICES 2a-4a-5b-6a-7-8","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Netherlands",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1982,2014,1982,2013,1982,2013,2013,4,2012,2011,"WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2014-ICESIMP2016_2012","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2014-ICESIMP2016_2011",1190000,1450000,"TBbest-MT","MT",1190000,1450000,1190000,1450000,NA,NA,955000,1100000,NA,NA,0.142857142857143,0.137931034482759,"ERbest-ratio","ratio",0.142857142857143,0.137931034482759,NA,NA,0.157,0.129,NA,NA,NA,NA,0.13,NA,0.13,"Fmsy-1/yr",NA,NA,NA,NA,634577,NA,634577,"SSBtrigmsy-MT",NA,1,"N",1,NA,1.50493951088678,1.20769230769231,NA,134929.482845712,145066.437204532,NA,634577,"SSBmsy",0.13,"instFmsy",1.50493951088678,"SSB_by_SSBmsy",1.20769230769231,"InstF_by_InstFmsy",134929.482845712,"OFL_instF"
"Europe (EU)","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016","HMACKIIa-IVa-Vb-VIa-VII-VIII","ICES","WGWIDE","1982-2013",1982,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/hom-west.pdf","Age-based analytical (Linked Separable Adapt VPA)","Unknown","Age-based analytical (Linked Separable Adapt VPA)","multinational","ICES 2a-4a-5b-6a-7-8","multinational-ICES-IIa-IVa-Vb-VIa-VII-VIII","Horse mackerel ICES 2a-4a-5b-6a-7-8","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Netherlands",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1982,2013,1982,2012,1982,2012,2012,5,2012,2011,"WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016_2012","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016_2011",1270000,1550000,"TBbest-MT","MT",1270000,1550000,1270000,1550000,NA,NA,1060000,1260000,NA,NA,0.136220472440945,0.129032258064516,"ERbest-ratio","ratio",0.136220472440945,0.129032258064516,NA,NA,0.193,0.144,NA,NA,NA,NA,0.13,NA,0.13,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"N",2,NA,NA,1.48461538461538,NA,144000.372448785,154818.802730887,NA,NA,"SSBmsy",0.13,"instFmsy",NA,NA,1.48461538461538,"InstF_by_InstFmsy",144000.372448785,"OFL_instF"
"Europe (EU)","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2015-ICESIMP2016","HMACKIIa-IVa-Vb-VIa-VII-VIII","ICES","WGWIDE","1982-2015",1982,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/hom-west.pdf","Age-based analytical (Linked Separable Adapt VPA)","Unknown","Age-based analytical (Linked Separable Adapt VPA)","multinational","ICES 2a-4a-5b-6a-7-8","multinational-ICES-IIa-IVa-Vb-VIa-VII-VIII","Horse mackerel ICES 2a-4a-5b-6a-7-8","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Netherlands",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1982,2015,1982,2014,1982,2014,2014,3,2012,2011,"WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2015-ICESIMP2016_2012","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2015-ICESIMP2016_2011",1240000,1500000,"TBbest-MT","MT",1240000,1500000,1240000,1500000,NA,NA,957000,1060000,NA,NA,0.139516129032258,0.133333333333333,"ERbest-ratio","ratio",0.139516129032258,0.133333333333333,NA,NA,0.125,0.111,NA,NA,NA,NA,0.13,NA,0.13,"Fmsy-1/yr",NA,NA,NA,NA,634577,NA,634577,"SSBtrigmsy-MT",NA,2,"N",2,NA,1.50809121666874,0.961538461538461,NA,140598.788847632,151161.665658504,NA,634577,"SSBmsy",0.13,"instFmsy",1.50809121666874,"SSB_by_SSBmsy",0.961538461538461,"InstF_by_InstFmsy",140598.788847632,"OFL_instF"
"Europe (EU)","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016","HMACKIIa-IVa-Vb-VIa-VII-VIII","ICES","WGWIDE","1982-2013",1982,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/hom-west.pdf","Age-based analytical (Linked Separable Adapt VPA)","Unknown","Age-based analytical (Linked Separable Adapt VPA)","multinational","ICES 2a-4a-5b-6a-7-8","multinational-ICES-IIa-IVa-Vb-VIa-VII-VIII","Horse mackerel ICES 2a-4a-5b-6a-7-8","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Netherlands",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1982,2013,1982,2012,1982,2012,2012,5,2012,2011,"WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016_2012","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016_2011",1270000,1550000,"TBbest-MT","MT",1270000,1550000,1270000,1550000,NA,NA,1060000,1260000,NA,NA,0.136220472440945,0.129032258064516,"ERbest-ratio","ratio",0.136220472440945,0.129032258064516,NA,NA,0.193,0.144,NA,NA,NA,NA,0.13,NA,0.13,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"N",3,NA,NA,1.48461538461538,NA,144000.372448785,154818.802730887,NA,NA,"SSBmsy",0.13,"instFmsy",NA,NA,1.48461538461538,"InstF_by_InstFmsy",144000.372448785,"OFL_instF"
"Europe (EU)","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2016-ICESIMP2018","HMACKIIa-IVa-Vb-VIa-VII-VIII","ICES","WGWIDE","1982-2016",1982,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/hom-west.pdf","Age-based analytical (Linked Separable Adapt VPA)","Unknown","Age-based analytical (Linked Separable Adapt VPA)","multinational","ICES 2a-4a-5b-6a-7-8","multinational-ICES-IIa-IVa-Vb-VIa-VII-VIII","Horse mackerel ICES 2a-4a-5b-6a-7-8","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Netherlands",27,"Imported from ICES data dump covering 2011-2018",0.15,NA,NA,NA,NA,1982,2016,1982,2015,1982,2015,2015,2,2012,2011,"WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2016-ICESIMP2018_2012","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2016-ICESIMP2018_2011",1030000,1260000,"TBbest-MT","MT",1030000,1260000,1030000,1260000,NA,NA,763000,849000,NA,NA,0.167961165048544,0.158730158730159,"ERbest-ratio","ratio",0.167961165048544,0.158730158730159,NA,NA,0.13,0.117,NA,NA,NA,NA,0.13,NA,0.13,"Fmsy-1/yr",NA,NA,NA,NA,634577,NA,634577,"SSBtrigmsy-MT",NA,3,"N",3,NA,1.20237575581844,1,NA,116787.703639566,125561.706151822,NA,634577,"SSBmsy",0.13,"instFmsy",1.20237575581844,"SSB_by_SSBmsy",1,"InstF_by_InstFmsy",116787.703639566,"OFL_instF"
"Europe (EU)","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016","HMACKIIa-IVa-Vb-VIa-VII-VIII","ICES","WGWIDE","1982-2013",1982,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/hom-west.pdf","Age-based analytical (Linked Separable Adapt VPA)","Unknown","Age-based analytical (Linked Separable Adapt VPA)","multinational","ICES 2a-4a-5b-6a-7-8","multinational-ICES-IIa-IVa-Vb-VIa-VII-VIII","Horse mackerel ICES 2a-4a-5b-6a-7-8","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Netherlands",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1982,2013,1982,2012,1982,2012,2012,5,2012,2011,"WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016_2012","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2013-ICESIMP2016_2011",1270000,1550000,"TBbest-MT","MT",1270000,1550000,1270000,1550000,NA,NA,1060000,1260000,NA,NA,0.136220472440945,0.129032258064516,"ERbest-ratio","ratio",0.136220472440945,0.129032258064516,NA,NA,0.193,0.144,NA,NA,NA,NA,0.13,NA,0.13,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"N",4,NA,NA,1.48461538461538,NA,144000.372448785,154818.802730887,NA,NA,"SSBmsy",0.13,"instFmsy",NA,NA,1.48461538461538,"InstF_by_InstFmsy",144000.372448785,"OFL_instF"
"Europe (EU)","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2017-ICESIMP2018","HMACKIIa-IVa-Vb-VIa-VII-VIII","ICES","WGWIDE","1982-2017",1982,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/hom.27.2a4a5b6a7a-ce-k8.pdf","Length- and age-based analytical assessment (Stock Synthesis 3)","Unknown","Length- and age-based analytical assessment (Stock Synthesis 3)","multinational","ICES 2a-4a-5b-6a-7-8","multinational-ICES-IIa-IVa-Vb-VIa-VII-VIII","Horse mackerel ICES 2a-4a-5b-6a-7-8","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",999,"Current","Netherlands",27,"Imported from ICES data dump covering 2011-2018",0.15,NA,NA,NA,NA,1982,2017,1982,2016,1982,2016,2016,1,2012,2011,"WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2017-ICESIMP2018_2012","WGWIDE-HMACKIIa-IVa-Vb-VIa-VII-VIII-1982-2017-ICESIMP2018_2011",1320000,1460000,"TBbest-MT","MT",1320000,1460000,1320000,1460000,NA,NA,1170000,1220000,NA,NA,0.128787878787879,0.132876712328767,"ERbest-ratio","ratio",0.128787878787879,0.132876712328767,NA,NA,0.114,0.12,NA,NA,NA,NA,0.108,NA,0.108,"Fmsy-1/yr",0.151,NA,NA,NA,911587,NA,911588,"SSBtrigmsy-MT",NA,4,"N",4,NA,1.28347596005647,1.05555555555556,NA,125654.355468358,135131.572711826,NA,911587,"SSBmsy",0.108,"instFmsy",1.28347596005647,"SSB_by_SSBmsy",1.05555555555556,"InstF_by_InstFmsy",125654.355468358,"OFL_instF"
"Europe (non-EU)","WGWIDE-HERRNORSS-1950-2014-ICESIMP2016","HERRNORSS","ICES","WGWIDE","1950-2014",1950,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/her-noss.pdf","Age-based analytical (TASACS)","Unknown","Age-based analytical (TASACS)","multinational","ICES 1-2-4a-5-14a (Norwegian Spring Spawners)","multinational-ICES-I-II-IVa-V-XIVaNSS","Herring ICES 1-2-4a-5-14a (Norwegian Spring Spawners)","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"age 2 = 0.9, ages greater than 3 = 0.15 ",NA,NA,1950,2014,1950,2013,1950,2013,2013,4,2012,2011,"WGWIDE-HERRNORSS-1950-2014-ICESIMP2016_2012","WGWIDE-HERRNORSS-1950-2014-ICESIMP2016_2011",6300000,7180000,"TBbest-MT","MT",6300000,7180000,6300000,7180000,NA,NA,5470000,6300000,NA,NA,0.131111111111111,0.138300835654596,"ERbest-ratio","ratio",0.131111111111111,0.138300835654596,NA,NA,0.151,0.15,NA,NA,NA,NA,0.15,NA,0.125,"Fmp-1/yr",NA,NA,NA,NA,5000000,NA,5000000,"SSBmp-MT",NA,1,"N",1,NA,1.094,1.00666666666667,NA,NA,877539.748522136,NA,5000000,"SSBmsy",0.15,"instFmsy",1.094,"SSB_by_SSBmsy",1.00666666666667,"InstF_by_InstFmsy",877539.748522136,"OFL_instF_2"
"Europe (non-EU)","WGWIDE-HERRNORSS-1988-2013-ICESIMP2016","HERRNORSS","ICES","WGWIDE","1988-2013",1988,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/her-noss.pdf","Age-based analytical (TASACS)","Unknown","Age-based analytical (TASACS)","multinational","ICES 1-2-4a-5-14a (Norwegian Spring Spawners)","multinational-ICES-I-II-IVa-V-XIVaNSS","Herring ICES 1-2-4a-5-14a (Norwegian Spring Spawners)","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"age 2 = 0.9, ages greater than 3 = 0.15 ",NA,NA,1988,2013,1988,2012,1988,2012,2012,5,2012,2011,"WGWIDE-HERRNORSS-1988-2013-ICESIMP2016_2012","WGWIDE-HERRNORSS-1988-2013-ICESIMP2016_2011",6540000,7520000,"TBbest-MT","MT",6540000,7520000,6540000,7520000,NA,NA,5830000,6730000,NA,NA,0.126299694189602,0.132047872340426,"ERbest-ratio","ratio",0.126299694189602,0.132047872340426,NA,NA,0.144,0.142,NA,NA,NA,NA,0.15,NA,0.125,"Fmp-1/yr",NA,NA,NA,NA,5000000,NA,5000000,"SSBmp-MT",NA,1,"N",1,NA,1.166,0.96,NA,NA,910969.834180122,NA,5000000,"SSBmsy",0.15,"instFmsy",1.166,"SSB_by_SSBmsy",0.96,"InstF_by_InstFmsy",910969.834180122,"OFL_instF_2"
